lat,lon,prob201108
-.8125,101.5144,1
-.0041667,101.5125,1
-.0125,101.5125,1
-.0208333,101.5125,1
-.0291667,101.5125,1
-.0375,101.5125,1
-.0458333,101.5125,1
-.0541667,101.5125,1
-.0625,101.5126,1
-.0708333,101.5126,1
-.0791667,101.5126,1
-.0875,101.5126,1
-.0958333,101.5126,1
-.1041667,101.5127,1
-.1125,101.5127,1
-.1208333,101.5127,1
-.1291667,101.5128,1
-.1375,101.5128,1
-.1458333,101.5128,1
-.1541667,101.5129,1
-.1625,101.5129,1
-.1708333,101.513,1
-.1791667,101.513,1
-.1875,101.513,1
-.4541667,101.5157,1
-.6708333,101.5195,1
-.6791667,101.5196,1
-.6875,101.5198,1
-.6958333,101.52,1
-.7041667,101.5202,1
-.7125,101.5203,1
-.7208334,101.5205,1
-.7291667,101.5207,1
-.7375,101.5209,1
-.7458333,101.5211,1
-.7541667,101.5213,1
-.7625,101.5215,1
-.7708333,101.5217,1
-.7791666,101.5219,1
-.8125,101.5227,1
-.0041667,101.5208,1
-.0125,101.5208,1
-.0208333,101.5208,1
-.0291667,101.5208,1
-.0375,101.5209,1
-.0458333,101.5209,1
-.0541667,101.5209,1
-.0625,101.5209,1
-.0708333,101.5209,1
-.0791667,101.5209,1
-.0875,101.521,1
-.0958333,101.521,1
-.1041667,101.521,1
-.1125,101.521,1
-.1208333,101.5211,1
-.1291667,101.5211,1
-.1375,101.5211,1
-.1458333,101.5212,1
-.1541667,101.5212,1
-.1708333,101.5213,1
-.1791667,101.5213,1
-.1875,101.5214,1
-.4541667,101.524,1
-.4625,101.5241,1
-.6708333,101.5278,1
-.6791667,101.528,1
-.6875,101.5281,1
-.7041667,101.5285,1
-.7291667,101.5291,1
-.7375,101.5292,1
-.7458333,101.5294,1
-.7541667,101.5296,1
-.7625,101.5298,1
-.7708333,101.53,1
-.7875,101.5304,1
-.7958333,101.5306,1
-.8041667,101.5308,1
-.0041667,101.5292,1
-.0125,101.5292,1
-.0208333,101.5292,1
-.0291667,101.5292,1
-.0375,101.5292,1
-.0458333,101.5292,1
-.0541667,101.5292,1
-.0625,101.5292,1
-.0708333,101.5292,1
-.0791667,101.5293,1
-.0875,101.5293,1
-.0958333,101.5293,1
-.1041667,101.5293,1
-.1125,101.5294,1
-.1208333,101.5294,1
-.1291667,101.5294,1
-.1375,101.5295,1
-.1458333,101.5295,1
-.1541667,101.5295,1
-.1625,101.5296,1
-.1708333,101.5296,1
-.1791667,101.5297,1
-.1875,101.5297,1
-.6708333,101.5361,1
-.7208334,101.5372,1
-.7291667,101.5374,1
-.7541667,101.538,1
-.7625,101.5382,1
-.7708333,101.5384,1
-.7791666,101.5386,1
-.7875,101.5388,1
-.7958333,101.539,1
-.8041667,101.5392,1
-.8125,101.5394,1
-.0291667,101.5375,1
-.0375,101.5375,1
-.0458333,101.5375,1
-.0541667,101.5375,1
-.0625,101.5376,1
-.0708333,101.5376,1
-.0791667,101.5376,1
-.0875,101.5376,1
-.0958333,101.5376,1
-.1041667,101.5377,1
-.1125,101.5377,1
-.1208333,101.5377,1
-.1291667,101.5378,1
-.1375,101.5378,1
-.1458333,101.5378,1
-.1541667,101.5379,1
-.1625,101.5379,1
-.1708333,101.5379,1
-.1791667,101.538,1
-.6041667,101.5431,1
-.7208334,101.5455,1
-.7291667,101.5457,1
-.7541667,101.5463,1
-.7625,101.5465,1
-.7708333,101.5467,1
-.7791666,101.5469,1
-.7875,101.5471,1
-.7958333,101.5473,1
-.8041667,101.5475,1
-.8125,101.5477,1
-.0041667,101.5458,1
-.0125,101.5458,1
-.0291667,101.5458,1
-.0375,101.5459,1
-.0458333,101.5459,1
-.0541667,101.5459,1
-.0625,101.5459,1
-.0708333,101.5459,1
-.0791667,101.5459,1
-.0875,101.546,1
-.0958333,101.546,1
-.1041667,101.546,1
-.1125,101.546,1
-.1208333,101.5461,1
-.1291667,101.5461,1
-.1375,101.5461,1
-.1458333,101.5462,1
-.1541667,101.5462,1
-.1625,101.5462,1
-.1708333,101.5463,1
-.1791667,101.5463,1
-.1875,101.5464,1
-.4125,101.5485,1
-.4208333,101.5486,1
-.6958333,101.5533,1
-.7208334,101.5539,1
-.7541667,101.5546,1
-.7625,101.5548,1
-.7708333,101.555,1
-.7791666,101.5552,1
-.7875,101.5554,1
-.7958333,101.5556,1
-.8041667,101.5558,1
-.8125,101.556,1
-.0041667,101.5542,1
-.0125,101.5542,1
-.0208333,101.5542,1
-.0291667,101.5542,1
-.0375,101.5542,1
-.0458333,101.5542,1
-.0541667,101.5542,1
-.0625,101.5542,1
-.0708333,101.5542,1
-.0791667,101.5543,1
-.0875,101.5543,1
-.0958333,101.5543,1
-.1125,101.5544,1
-.1208333,101.5544,1
-.1291667,101.5544,1
-.1375,101.5545,1
-.1458333,101.5545,1
-.1541667,101.5545,1
-.1625,101.5546,1
-.1708333,101.5546,1
-.1791667,101.5547,1
-.1875,101.5547,1
-.3958333,101.5566,1
-.4041667,101.5567,1
-.4125,101.5568,1
-.4208333,101.5569,1
-.6125,101.56,1
-.6875,101.5615,1
-.7625,101.5632,1
-.7708333,101.5634,1
-.7791666,101.5636,1
-.7875,101.5638,1
-.7958333,101.564,1
-.8041667,101.5642,1
-.8125,101.5644,1
-.0041667,101.5625,1
-.0125,101.5625,1
-.0208333,101.5625,1
-.0291667,101.5625,1
-.0375,101.5625,1
-.0458333,101.5625,1
-.0541667,101.5625,1
-.0625,101.5626,1
-.0708333,101.5626,1
-.0791667,101.5626,1
-.0875,101.5626,1
-.0958333,101.5626,1
-.1041667,101.5627,1
-.1125,101.5627,1
-.1291667,101.5628,1
-.1375,101.5628,1
-.1458333,101.5628,1
-.1541667,101.5629,1
-.1625,101.5629,1
-.1708333,101.563,1
-.1791667,101.563,1
-.1875,101.563,1
-.1958333,101.5631,1
-.3958333,101.5649,1
-.4041667,101.565,1
-.4708333,101.5659,1
-.4791667,101.5661,1
-.7208334,101.5705,1
-.7458333,101.5711,1
-.7541667,101.5713,1
-.7625,101.5715,1
-.7708333,101.5717,1
-.7791666,101.5719,1
-.7875,101.5721,1
-.7958333,101.5723,1
-.8041667,101.5725,1
-.8125,101.5727,1
-.0041667,101.5708,1
-.0125,101.5708,1
-.0208333,101.5708,1
-.0291667,101.5708,1
-.0375,101.5709,1
-.0458333,101.5709,1
-.0541667,101.5709,1
-.0625,101.5709,1
-.0708333,101.5709,1
-.0791667,101.5709,1
-.0875,101.571,1
-.0958333,101.571,1
-.1041667,101.571,1
-.1125,101.571,1
-.1208333,101.5711,1
-.1291667,101.5711,1
-.1375,101.5711,1
-.1458333,101.5712,1
-.1541667,101.5712,1
-.1625,101.5712,1
-.1708333,101.5713,1
-.1791667,101.5713,1
-.1875,101.5714,1
-.1958333,101.5714,1
-.3958333,101.5733,1
-.4458333,101.5739,1
-.4708333,101.5743,1
-.6208333,101.5768,1
-.7291667,101.5791,1
-.7375,101.5792,1
-.7458333,101.5794,1
-.7541667,101.5796,1
-.7625,101.5798,1
-.7791666,101.5802,1
-.7875,101.5804,1
-.7958333,101.5806,1
-.8041667,101.5808,1
-.8125,101.581,1
-.0041667,101.5792,1
-.0125,101.5792,1
-.0208333,101.5792,1
-.0291667,101.5792,1
-.0375,101.5792,1
-.0458333,101.5792,1
-.0541667,101.5792,1
-.0625,101.5792,1
-.0708333,101.5792,1
-.0791667,101.5793,1
-.0875,101.5793,1
-.0958333,101.5793,1
-.1041667,101.5793,1
-.1125,101.5794,1
-.1208333,101.5794,1
-.1291667,101.5794,1
-.1375,101.5795,1
-.1458333,101.5795,1
-.1541667,101.5795,1
-.1625,101.5796,1
-.1708333,101.5796,1
-.1791667,101.5797,1
-.1875,101.5797,1
-.1958333,101.5798,1
-.2041667,101.5798,1
-.2125,101.5799,1
-.4291667,101.582,1
-.5875,101.5845,1
-.7625,101.5882,1
-.7791666,101.5886,1
-.7875,101.5888,1
-.7958333,101.589,1
-.8041667,101.5892,1
-.8125,101.5894,1
-.0041667,101.5875,1
-.0125,101.5875,1
-.0208333,101.5875,1
-.0291667,101.5875,1
-.0375,101.5875,1
-.0458333,101.5875,1
-.0541667,101.5875,1
-.0625,101.5876,1
-.0708333,101.5876,1
-.0791667,101.5876,1
-.0875,101.5876,1
-.0958333,101.5876,1
-.1041667,101.5877,1
-.1125,101.5877,1
-.1208333,101.5877,1
-.1291667,101.5878,1
-.1375,101.5878,1
-.1458333,101.5878,1
-.1541667,101.5879,1
-.1625,101.5879,1
-.1708333,101.588,1
-.1791667,101.588,1
-.1875,101.588,1
-.1958333,101.5881,1
-.2041667,101.5881,1
-.2125,101.5882,1
-.2208333,101.5883,1
-.6958333,101.595,1
-.7791666,101.5969,1
-.8125,101.5977,1
-.0041667,101.5958,1
-.0125,101.5958,1
-.0208333,101.5958,1
-.0291667,101.5958,1
-.0375,101.5959,1
-.0458333,101.5959,1
-.0541667,101.5959,1
-.0625,101.5959,1
-.0708333,101.5959,1
-.0791667,101.5959,1
-.0875,101.596,1
-.0958333,101.596,1
-.1041667,101.596,1
-.1125,101.596,1
-.1208333,101.5961,1
-.1291667,101.5961,1
-.1375,101.5961,1
-.1458333,101.5962,1
-.1541667,101.5962,1
-.1625,101.5962,1
-.1708333,101.5963,1
-.1791667,101.5963,1
-.1875,101.5964,1
-.1958333,101.5964,1
-.2041667,101.5965,1
-.2125,101.5965,1
-.2208333,101.5966,1
-.2291667,101.5966,1
-.6791667,101.603,1
-.6875,101.6031,1
-.6958333,101.6033,1
-.8125,101.606,1
-.0041667,101.6042,1
-.0125,101.6042,1
-.0208333,101.6042,1
-.0291667,101.6042,1
-.0375,101.6042,1
-.0458333,101.6042,1
-.0541667,101.6042,1
-.0625,101.6042,1
-.0708333,101.6042,1
-.0791667,101.6043,1
-.0875,101.6043,1
-.0958333,101.6043,1
-.1041667,101.6043,1
-.1125,101.6044,1
-.1208333,101.6044,1
-.1291667,101.6044,1
-.1375,101.6045,1
-.1541667,101.6045,1
-.1625,101.6046,1
-.1708333,101.6046,1
-.1791667,101.6047,1
-.1875,101.6047,1
-.1958333,101.6048,1
-.2041667,101.6048,1
-.2125,101.6049,1
-.2208333,101.6049,1
-.2291667,101.605,1
-.2375,101.605,1
-.6041667,101.6098,1
-.6375,101.6105,1
-.6625,101.611,1
-.6875,101.6115,1
-.6958333,101.6117,1
-.7041667,101.6118,1
-.7541667,101.613,1
-.7958333,101.614,1
-.8041667,101.6142,1
-.8125,101.6144,1
-.0041667,101.6125,1
-.0125,101.6125,1
-.0208333,101.6125,1
-.0291667,101.6125,1
-.0375,101.6125,1
-.0458333,101.6125,1
-.0541667,101.6125,1
-.0625,101.6126,1
-.0708333,101.6126,1
-.0791667,101.6126,1
-.0875,101.6126,1
-.0958333,101.6126,1
-.1041667,101.6127,1
-.1125,101.6127,1
-.1208333,101.6127,1
-.1291667,101.6128,1
-.1375,101.6128,1
-.1458333,101.6128,1
-.1625,101.6129,1
-.1708333,101.613,1
-.1791667,101.613,1
-.1875,101.613,1
-.1958333,101.6131,1
-.2041667,101.6131,1
-.2125,101.6132,1
-.2208333,101.6133,1
-.2291667,101.6133,1
-.2375,101.6134,1
-.2458333,101.6134,1
-.2958333,101.6139,1
-.6375,101.6188,1
-.6541666,101.6191,1
-.6625,101.6193,1
-.6708333,101.6195,1
-.6791667,101.6196,1
-.7625,101.6215,1
-.8041667,101.6225,1
-.8125,101.6227,1
-.0041667,101.6208,1
-.0125,101.6208,1
-.0208333,101.6208,1
-.0291667,101.6208,1
-.0375,101.6209,1
-.0458333,101.6209,1
-.0541667,101.6209,1
-.0625,101.6209,1
-.0708333,101.6209,1
-.0791667,101.6209,1
-.0875,101.6209,1
-.0958333,101.621,1
-.1041667,101.621,1
-.1125,101.621,1
-.1208333,101.6211,1
-.1291667,101.6211,1
-.1375,101.6211,1
-.1458333,101.6212,1
-.1541667,101.6212,1
-.1708333,101.6213,1
-.1791667,101.6213,1
-.1875,101.6214,1
-.1958333,101.6214,1
-.2041667,101.6215,1
-.2125,101.6215,1
-.2208333,101.6216,1
-.2291667,101.6216,1
-.2375,101.6217,1
-.2458333,101.6218,1
-.2541667,101.6218,1
-.2625,101.6219,1
-.2958333,101.6222,1
-.3875,101.6232,1
-.3958333,101.6233,1
-.4458333,101.6239,1
-.5958334,101.6263,1
-.6291667,101.627,1
-.6375,101.6271,1
-.6541666,101.6275,1
-.6625,101.6276,1
-.6708333,101.6278,1
-.7875,101.6304,1
-.7958333,101.6306,1
-.8041667,101.6308,1
-.8125,101.6311,1
-.0041667,101.6292,1
-.0125,101.6292,1
-.0208333,101.6292,1
-.0291667,101.6292,1
-.0375,101.6292,1
-.0458333,101.6292,1
-.0541667,101.6292,1
-.0625,101.6292,1
-.0708333,101.6292,1
-.0791667,101.6293,1
-.0875,101.6293,1
-.0958333,101.6293,1
-.1041667,101.6293,1
-.1125,101.6294,1
-.1208333,101.6294,1
-.1291667,101.6294,1
-.1375,101.6295,1
-.1458333,101.6295,1
-.1541667,101.6295,1
-.1625,101.6296,1
-.1708333,101.6296,1
-.1791667,101.6297,1
-.1875,101.6297,1
-.1958333,101.6298,1
-.2041667,101.6298,1
-.2125,101.6299,1
-.2208333,101.6299,1
-.2291667,101.63,1
-.2458333,101.6301,1
-.2541667,101.6302,1
-.2625,101.6302,1
-.2708333,101.6303,1
-.3041667,101.6306,1
-.3875,101.6315,1
-.3958333,101.6316,1
-.4291667,101.632,1
-.4458333,101.6322,1
-.5875,101.6345,1
-.6291667,101.6353,1
-.6625,101.636,1
-.6708333,101.6361,1
-.6791667,101.6363,1
-.6958333,101.6367,1
-.7041667,101.6368,1
-.7791666,101.6386,1
-.7875,101.6388,1
-.7958333,101.639,1
-.8041667,101.6392,1
-.8125,101.6394,1
-.0041667,101.6375,1
-.0125,101.6375,1
-.0208333,101.6375,1
-.0291667,101.6375,1
-.0375,101.6375,1
-.0458333,101.6375,1
-.0541667,101.6375,1
-.0625,101.6376,1
-.0708333,101.6376,1
-.0791667,101.6376,1
-.0875,101.6376,1
-.0958333,101.6376,1
-.1041667,101.6377,1
-.1125,101.6377,1
-.1208333,101.6377,1
-.1291667,101.6378,1
-.1375,101.6378,1
-.1458333,101.6378,1
-.1541667,101.6379,1
-.1625,101.6379,1
-.1708333,101.638,1
-.1791667,101.638,1
-.1958333,101.6381,1
-.2041667,101.6381,1
-.2125,101.6382,1
-.2208333,101.6383,1
-.2291667,101.6383,1
-.2375,101.6384,1
-.2458333,101.6384,1
-.2541667,101.6385,1
-.2625,101.6386,1
-.2708333,101.6386,1
-.2791667,101.6387,1
-.3041667,101.6389,1
-.3125,101.639,1
-.3791667,101.6397,1
-.3958333,101.6399,1
-.4208333,101.6402,1
-.5958334,101.643,1
-.6208333,101.6435,1
-.6291667,101.6436,1
-.6375,101.6438,1
-.6458333,101.644,1
-.6541666,101.6441,1
-.6625,101.6443,1
-.6958333,101.645,1
-.7041667,101.6452,1
-.7875,101.6471,1
-.7958333,101.6473,1
-.8041667,101.6475,1
-.8125,101.6477,1
-.0041667,101.6458,1
-.0125,101.6458,1
-.0208333,101.6458,1
-.0291667,101.6458,1
-.0375,101.6459,1
-.0458333,101.6459,1
-.0541667,101.6459,1
-.0625,101.6459,1
-.0708333,101.6459,1
-.0791667,101.6459,1
-.0875,101.646,1
-.0958333,101.646,1
-.1041667,101.646,1
-.1125,101.646,1
-.1208333,101.6461,1
-.1291667,101.6461,1
-.1375,101.6461,1
-.1458333,101.6462,1
-.1541667,101.6462,1
-.1625,101.6462,1
-.1708333,101.6463,1
-.1791667,101.6463,1
-.1875,101.6464,1
-.1958333,101.6464,1
-.2041667,101.6465,1
-.2125,101.6465,1
-.2208333,101.6466,1
-.2291667,101.6466,1
-.2375,101.6467,1
-.2541667,101.6468,1
-.2625,101.6469,1
-.2708333,101.647,1
-.2791667,101.647,1
-.2875,101.6471,1
-.2958333,101.6472,1
-.3041667,101.6473,1
-.3125,101.6473,1
-.6208333,101.6518,1
-.6291667,101.652,1
-.6375,101.6521,1
-.6458333,101.6523,1
-.6541666,101.6525,1
-.6625,101.6526,1
-.6791667,101.653,1
-.6958333,101.6533,1
-.8041667,101.6558,1
-.8125,101.6561,1
-.0041667,101.6542,1
-.0125,101.6542,1
-.0208333,101.6542,1
-.0291667,101.6542,1
-.0375,101.6542,1
-.0458333,101.6542,1
-.0541667,101.6542,1
-.0625,101.6542,1
-.0708333,101.6542,1
-.0791667,101.6543,1
-.0875,101.6543,1
-.0958333,101.6543,1
-.1041667,101.6543,1
-.1125,101.6544,1
-.1208333,101.6544,1
-.1291667,101.6544,1
-.1375,101.6545,1
-.1458333,101.6545,1
-.1541667,101.6545,1
-.1625,101.6546,1
-.1708333,101.6546,1
-.1791667,101.6547,1
-.1875,101.6547,1
-.1958333,101.6548,1
-.2041667,101.6548,1
-.2125,101.6549,1
-.2208333,101.6549,1
-.2291667,101.655,1
-.2375,101.655,1
-.2458333,101.6551,1
-.2541667,101.6552,1
-.2625,101.6552,1
-.2708333,101.6553,1
-.2791667,101.6554,1
-.2875,101.6554,1
-.2958333,101.6555,1
-.3208333,101.6558,1
-.3375,101.6559,1
-.6125,101.66,1
-.6208333,101.6601,1
-.6291667,101.6603,1
-.6375,101.6605,1
-.6458333,101.6606,1
-.6541666,101.6608,1
-.8041667,101.6642,1
-.8125,101.6644,1
-.0041667,101.6625,1
-.0125,101.6625,1
-.0208333,101.6625,1
-.0291667,101.6625,1
-.0375,101.6625,1
-.0458333,101.6625,1
-.0541667,101.6625,1
-.0625,101.6626,1
-.0708333,101.6626,1
-.0791667,101.6626,1
-.0875,101.6626,1
-.0958333,101.6626,1
-.1041667,101.6627,1
-.1125,101.6627,1
-.1208333,101.6627,1
-.1291667,101.6628,1
-.1375,101.6628,1
-.1458333,101.6628,1
-.1541667,101.6629,1
-.1625,101.6629,1
-.1708333,101.6629,1
-.1791667,101.663,1
-.1875,101.663,1
-.1958333,101.6631,1
-.2041667,101.6631,1
-.2125,101.6632,1
-.2208333,101.6633,1
-.2291667,101.6633,1
-.2375,101.6634,1
-.2458333,101.6634,1
-.2541667,101.6635,1
-.2625,101.6636,1
-.2708333,101.6636,1
-.2875,101.6638,1
-.2958333,101.6639,1
-.3208333,101.6641,1
-.3375,101.6643,1
-.3958333,101.6649,1
-.4375,101.6655,1
-.5708333,101.6675,1
-.5791667,101.6677,1
-.6041667,101.6682,1
-.6125,101.6683,1
-.6208333,101.6685,1
-.6291667,101.6686,1
-.6375,101.6688,1
-.6458333,101.669,1
-.6541666,101.6691,1
-.8041667,101.6725,1
-.8125,101.6727,1
-.0041667,101.6708,1
-.0125,101.6708,1
-.0208333,101.6708,1
-.0291667,101.6708,1
-.0375,101.6709,1
-.0458333,101.6709,1
-.0541667,101.6709,1
-.0625,101.6709,1
-.0708333,101.6709,1
-.0791667,101.6709,1
-.0875,101.671,1
-.0958333,101.671,1
-.1041667,101.671,1
-.1125,101.671,1
-.1208333,101.6711,1
-.1291667,101.6711,1
-.1375,101.6711,1
-.1458333,101.6712,1
-.1541667,101.6712,1
-.1625,101.6712,1
-.1708333,101.6713,1
-.1791667,101.6713,1
-.1875,101.6714,1
-.1958333,101.6714,1
-.2041667,101.6715,1
-.2125,101.6715,1
-.2208333,101.6716,1
-.2291667,101.6716,1
-.2375,101.6717,1
-.2458333,101.6718,1
-.2625,101.6719,1
-.2708333,101.672,1
-.2791667,101.672,1
-.2875,101.6721,1
-.2958333,101.6722,1
-.3041667,101.6723,1
-.3375,101.6726,1
-.3791667,101.6731,1
-.3958333,101.6733,1
-.5458333,101.6754,1
-.5708333,101.6759,1
-.5875,101.6762,1
-.5958334,101.6763,1
-.6041667,101.6765,1
-.6125,101.6766,1
-.6208333,101.6768,1
-.6291667,101.677,1
-.6375,101.6771,1
-.6458333,101.6773,1
-.7041667,101.6785,1
-.8125,101.6811,1
-.0041667,101.6792,1
-.0125,101.6792,1
-.0208333,101.6792,1
-.0291667,101.6792,1
-.0375,101.6792,1
-.0458333,101.6792,1
-.0541667,101.6792,1
-.0625,101.6792,1
-.0708333,101.6792,1
-.0791667,101.6793,1
-.0958333,101.6793,1
-.1041667,101.6793,1
-.1125,101.6794,1
-.1208333,101.6794,1
-.1291667,101.6794,1
-.1375,101.6795,1
-.1458333,101.6795,1
-.1541667,101.6795,1
-.1625,101.6796,1
-.1708333,101.6796,1
-.1791667,101.6797,1
-.1875,101.6797,1
-.1958333,101.6798,1
-.2041667,101.6798,1
-.2125,101.6799,1
-.2208333,101.6799,1
-.2291667,101.68,1
-.2375,101.68,1
-.2458333,101.6801,1
-.2958333,101.6805,1
-.3125,101.6807,1
-.3458333,101.681,1
-.4958333,101.683,1
-.5041667,101.6831,1
-.5458333,101.6838,1
-.5625,101.6841,1
-.5708333,101.6842,1
-.5791667,101.6844,1
-.5875,101.6845,1
-.5958334,101.6847,1
-.6041667,101.6848,1
-.6125,101.685,1
-.6208333,101.6851,1
-.6291667,101.6853,1
-.6375,101.6855,1
-.6541666,101.6858,1
-.0041667,101.6875,1
-.0125,101.6875,1
-.0208333,101.6875,1
-.0291667,101.6875,1
-.0375,101.6875,1
-.0458333,101.6875,1
-.0541667,101.6875,1
-.0625,101.6876,1
-.0708333,101.6876,1
-.0791667,101.6876,1
-.0875,101.6876,1
-.0958333,101.6876,1
-.1041667,101.6877,1
-.1125,101.6877,1
-.1208333,101.6877,1
-.1291667,101.6878,1
-.1375,101.6878,1
-.1458333,101.6878,1
-.1541667,101.6879,1
-.1625,101.6879,1
-.1708333,101.688,1
-.1791667,101.688,1
-.1875,101.688,1
-.1958333,101.6881,1
-.2041667,101.6881,1
-.2125,101.6882,1
-.2208333,101.6883,1
-.2291667,101.6883,1
-.2375,101.6884,1
-.2458333,101.6884,1
-.2708333,101.6886,1
-.2791667,101.6887,1
-.2875,101.6888,1
-.2958333,101.6889,1
-.3125,101.689,1
-.3375,101.6893,1
-.3458333,101.6894,1
-.4375,101.6905,1
-.4708333,101.6909,1
-.5375,101.692,1
-.5458333,101.6921,1
-.5541667,101.6923,1
-.5625,101.6924,1
-.5708333,101.6926,1
-.5791667,101.6927,1
-.5875,101.6928,1
-.5958334,101.693,1
-.6041667,101.6932,1
-.6125,101.6933,1
-.6208333,101.6935,1
-.6291667,101.6936,1
-.6375,101.6938,1
-.6458333,101.694,1
-.6958333,101.695,1
-.7125,101.6954,1
-.7541667,101.6963,1
-.0041667,101.6958,1
-.0125,101.6958,1
-.0208333,101.6958,1
-.0291667,101.6958,1
-.0375,101.6959,1
-.0458333,101.6959,1
-.0541667,101.6959,1
-.0625,101.6959,1
-.0708333,101.6959,1
-.0791667,101.6959,1
-.0875,101.696,1
-.0958333,101.696,1
-.1041667,101.696,1
-.1125,101.696,1
-.1208333,101.6961,1
-.1291667,101.6961,1
-.1375,101.6961,1
-.1458333,101.6962,1
-.1541667,101.6962,1
-.1625,101.6962,1
-.1708333,101.6963,1
-.1791667,101.6963,1
-.1875,101.6964,1
-.1958333,101.6964,1
-.2041667,101.6965,1
-.2125,101.6965,1
-.2208333,101.6966,1
-.2291667,101.6966,1
-.2375,101.6967,1
-.2458333,101.6968,1
-.2541667,101.6968,1
-.2791667,101.697,1
-.2875,101.6971,1
-.2958333,101.6972,1
-.3125,101.6973,1
-.3208333,101.6974,1
-.3458333,101.6977,1
-.3541667,101.6978,1
-.3625,101.6979,1
-.5458333,101.7004,1
-.5541667,101.7006,1
-.5625,101.7007,1
-.5708333,101.7009,1
-.5791667,101.701,1
-.6041667,101.7015,1
-.6125,101.7016,1
-.6208333,101.7018,1
-.6291667,101.702,1
-.6375,101.7021,1
-.6458333,101.7023,1
-.6541666,101.7025,1
-.7625,101.7048,1
-.0041667,101.7042,1
-.0125,101.7042,1
-.0208333,101.7042,1
-.0291667,101.7042,1
-.0375,101.7042,1
-.0458333,101.7042,1
-.0541667,101.7042,1
-.0625,101.7042,1
-.0708333,101.7042,1
-.0791667,101.7043,1
-.0875,101.7043,1
-.0958333,101.7043,1
-.1041667,101.7043,1
-.1125,101.7044,1
-.1208333,101.7044,1
-.1291667,101.7044,1
-.1375,101.7045,1
-.1458333,101.7045,1
-.1541667,101.7045,1
-.1625,101.7046,1
-.1708333,101.7046,1
-.1791667,101.7047,1
-.1875,101.7047,1
-.1958333,101.7048,1
-.2041667,101.7048,1
-.2125,101.7049,1
-.2208333,101.7049,1
-.2291667,101.705,1
-.2375,101.705,1
-.2458333,101.7051,1
-.2541667,101.7052,1
-.2625,101.7052,1
-.2708333,101.7053,1
-.2875,101.7054,1
-.2958333,101.7055,1
-.3041667,101.7056,1
-.3125,101.7057,1
-.3375,101.7059,1
-.3791667,101.7064,1
-.4875,101.7078,1
-.5458333,101.7088,1
-.5541667,101.7089,1
-.5625,101.7091,1
-.5708333,101.7092,1
-.5791667,101.7094,1
-.6041667,101.7098,1
-.6125,101.71,1
-.6208333,101.7101,1
-.6291667,101.7103,1
-.6375,101.7105,1
-.6458333,101.7106,1
-.6541666,101.7108,1
-.7625,101.7132,1
-.0041667,101.7125,1
-.0125,101.7125,1
-.0208333,101.7125,1
-.0291667,101.7125,1
-.0375,101.7125,1
-.0458333,101.7125,1
-.0541667,101.7125,1
-.0625,101.7126,1
-.0708333,101.7126,1
-.0791667,101.7126,1
-.0875,101.7126,1
-.0958333,101.7126,1
-.1041667,101.7127,1
-.1125,101.7127,1
-.1208333,101.7127,1
-.1291667,101.7128,1
-.1375,101.7128,1
-.1458333,101.7128,1
-.1541667,101.7129,1
-.1625,101.7129,1
-.1708333,101.713,1
-.1791667,101.713,1
-.1875,101.713,1
-.1958333,101.7131,1
-.2041667,101.7131,1
-.2125,101.7132,1
-.2208333,101.7133,1
-.2291667,101.7133,1
-.2375,101.7134,1
-.2458333,101.7134,1
-.2541667,101.7135,1
-.2625,101.7136,1
-.2708333,101.7136,1
-.2791667,101.7137,1
-.2875,101.7138,1
-.3208333,101.7141,1
-.3375,101.7143,1
-.3458333,101.7144,1
-.3708333,101.7146,1
-.4958333,101.7163,1
-.5458333,101.7171,1
-.5541667,101.7173,1
-.5625,101.7174,1
-.5708333,101.7175,1
-.5791667,101.7177,1
-.6041667,101.7182,1
-.6125,101.7183,1
-.6208333,101.7185,1
-.6291667,101.7186,1
-.6375,101.7188,1
-.6458333,101.719,1
-.6708333,101.7195,1
-.0041667,101.7208,1
-.0125,101.7208,1
-.0208333,101.7208,1
-.0291667,101.7208,1
-.0375,101.7209,1
-.0458333,101.7209,1
-.0541667,101.7209,1
-.0625,101.7209,1
-.0708333,101.7209,1
-.0791667,101.7209,1
-.0875,101.721,1
-.0958333,101.721,1
-.1041667,101.721,1
-.1125,101.721,1
-.1208333,101.7211,1
-.1291667,101.7211,1
-.1375,101.7211,1
-.1458333,101.7212,1
-.1541667,101.7212,1
-.1625,101.7212,1
-.1708333,101.7213,1
-.1791667,101.7213,1
-.1875,101.7214,1
-.1958333,101.7214,1
-.2041667,101.7215,1
-.2125,101.7215,1
-.2208333,101.7216,1
-.2291667,101.7216,1
-.2375,101.7217,1
-.2458333,101.7218,1
-.2541667,101.7218,1
-.2625,101.7219,1
-.2708333,101.722,1
-.2791667,101.722,1
-.2875,101.7221,1
-.2958333,101.7222,1
-.3041667,101.7223,1
-.3208333,101.7224,1
-.3291667,101.7225,1
-.3458333,101.7227,1
-.3541667,101.7228,1
-.5125,101.7249,1
-.5375,101.7253,1
-.5458333,101.7254,1
-.5541667,101.7256,1
-.5625,101.7257,1
-.5708333,101.7259,1
-.5791667,101.726,1
-.5875,101.7262,1
-.5958334,101.7263,1
-.6041667,101.7265,1
-.6125,101.7266,1
-.6208333,101.7268,1
-.6291667,101.727,1
-.6375,101.7271,1
-.6458333,101.7273,1
-.6541666,101.7275,1
-.0041667,101.7292,1
-.0125,101.7292,1
